Id,FromAddress,ToAddress,Speed,Type,PermitDirection
35001,10675,10676,1000,Horizontal,Forward
35002,10676,12677,1000,Horizontal,Forward
35003,12677,14678,1000,Horizontal,Forward
35004,14678,14679,1000,Horizontal,Forward
35005,14679,12680,1000,Horizontal,Forward
35006,12680,12681,1000,Horizontal,Forward
35007,12681,14682,1000,Horizontal,Forward
35008,14682,14683,1000,Horizontal,Forward
35009,14683,12684,1000,Horizontal,Forward
35010,12684,12685,1000,Horizontal,Forward
35011,12685,12686,1000,Horizontal,Forward
35012,12686,12687,1000,Horizontal,Forward
35013,12687,12688,1000,Horizontal,Forward
35014,12688,12689,1000,Horizontal,Forward
35015,12689,12690,1000,Horizontal,Forward
35016,12690,12691,1000,Horizontal,Forward
35017,12691,12692,1000,Horizontal,Forward
35018,12692,12693,1000,Horizontal,Forward
35019,12693,12694,1000,Horizontal,Forward
35020,12694,12695,1000,Horizontal,Forward
35021,12695,12696,1000,Horizontal,Forward
35022,12696,12697,1000,Horizontal,Forward
35023,12697,12698,1000,Horizontal,Forward
35024,12698,12699,1000,Horizontal,Forward
35025,12699,12700,1000,Horizontal,Forward
35026,12700,12701,1000,Horizontal,Forward
35027,12701,12702,1000,Horizontal,Forward
35028,12702,12703,1000,Horizontal,Forward
35029,12703,12704,1000,Horizontal,Forward
35030,12704,12705,1000,Horizontal,Forward
35031,12705,12706,1000,Horizontal,Forward
35032,12706,12707,1000,Horizontal,Forward
35033,12707,12708,1000,Horizontal,Forward
35034,12708,12709,1000,Horizontal,Forward
35035,12709,12710,1000,Horizontal,Forward
35036,12710,12711,1000,Horizontal,Forward
35037,12711,12712,1000,Horizontal,Forward
35038,12712,12713,1000,Horizontal,Forward
35039,12713,12714,1000,Horizontal,Forward
35040,12714,12715,1000,Horizontal,Forward
35041,12715,12716,1000,Horizontal,Forward
35042,12716,10717,1000,Horizontal,Forward
35043,10717,10836,1000,Horizontal,Forward
35101,10834,10835,1000,Horizontal,Forward
35102,10835,10836,1000,Horizontal,Forward
35201,10836,10837,1000,Horizontal,Forward
35202,10837,10838,1000,Horizontal,Forward
35301,10838,11839,1000,Horizontal,Forward
35302,11839,11840,1000,Horizontal,Forward
35303,11840,11841,1000,Horizontal,Forward
35304,11841,10842,1000,Horizontal,Forward
35401,10842,10843,1000,Horizontal,Forward
35402,10843,11844,1000,Horizontal,Forward
35403,11844,10845,1000,Horizontal,Forward
35501,10845,10846,1000,Horizontal,Forward
35601,10846,10827,1000,Horizontal,Forward
35701,10846,10847,1000,Horizontal,Forward
35702,10847,11848,1000,Horizontal,Forward
35703,11848,10849,1000,Horizontal,Forward
35704,10849,10850,1000,Horizontal,Forward
35801,10823,10850,1000,Horizontal,Forward
35901,10850,10851,1000,Horizontal,Forward
35902,10851,11852,1000,Horizontal,Forward
35903,11852,11853,1000,Horizontal,Forward
35904,11853,10854,1000,Horizontal,Forward
36001,10854,10855,1000,Horizontal,Forward
36002,10855,10856,1000,Horizontal,Forward
36101,10856,11857,1000,Horizontal,Forward
36102,11857,10858,1000,Horizontal,Forward
36201,10858,10807,1000,Horizontal,Forward
36301,10807,10808,1000,Horizontal,Forward
36302,10808,10809,1000,Horizontal,Forward
36303,10809,10810,1000,Horizontal,Forward
36401,10807,10001,1000,Horizontal,Forward
36501,10858,10859,1000,Horizontal,Forward
36701,10859,10860,1000,Horizontal,Forward
36702,10860,10861,1000,Horizontal,Forward
36801,10861,10856,1000,Horizontal,Forward
36901,10861,10862,1000,Horizontal,Forward
36902,10862,10863,1000,Horizontal,Forward
37001,10854,10863,1000,Horizontal,Forward
37201,10863,10864,1000,Horizontal,Forward
37202,10864,10865,1000,Horizontal,Forward
37501,10865,10866,1000,Horizontal,Forward
37601,10850,10866,1000,Horizontal,Forward
37701,10866,10867,1000,Horizontal,Forward
37901,10867,10868,1000,Horizontal,Forward
37902,10868,10869,1000,Horizontal,Forward
38201,10869,10870,1000,Horizontal,Forward
38202,10870,10871,1000,Horizontal,Forward
38301,10845,10871,1000,Horizontal,Forward
38401,10871,12722,1000,Horizontal,Forward
38402,12722,12723,1000,Horizontal,Forward
38403,12723,12724,1000,Horizontal,Forward
38404,12724,12725,1000,Horizontal,Forward
38405,12725,12726,1000,Horizontal,Forward
38406,12726,12727,1000,Horizontal,Forward
38407,12727,12728,1000,Horizontal,Forward
38408,12728,12729,1000,Horizontal,Forward
38409,12729,13730,1000,Horizontal,Forward
38410,13730,12731,1000,Horizontal,Forward
38411,12731,12732,1000,Horizontal,Forward
38412,12732,14733,1000,Horizontal,Forward
38413,14733,12734,1000,Horizontal,Forward
38414,12734,12735,1000,Horizontal,Forward
38415,12735,12736,1000,Horizontal,Forward
38416,12736,14737,1000,Horizontal,Forward
38417,14737,12738,1000,Horizontal,Forward
38418,12738,14739,1000,Horizontal,Forward
38419,14739,12740,1000,Horizontal,Forward
38420,12740,12741,1000,Horizontal,Forward
38421,12741,12742,1000,Horizontal,Forward
38422,12742,13743,1000,Horizontal,Forward
38423,13743,12744,1000,Horizontal,Forward
38424,12744,12745,1000,Horizontal,Forward
38425,12745,14746,1000,Horizontal,Forward
38426,14746,12747,1000,Horizontal,Forward
38427,12747,12748,1000,Horizontal,Forward
38428,12748,14749,1000,Horizontal,Forward
38429,14749,12750,1000,Horizontal,Forward
38430,12750,12751,1000,Horizontal,Forward
